,title,link
78,Intrinsic Social Motivation via Causal Influence in Multi-Agent RL,https://openreview.net/forum?id=B1lG42C9Km
79,Model Compression with Generative Adversarial Networks,https://openreview.net/forum?id=Byxz4n09tQ
80,Architecture Compression,https://openreview.net/forum?id=BygGNnCqKQ
81,ATTENTIVE EXPLAINABILITY FOR PATIENT TEMPORAL EMBEDDING,https://openreview.net/forum?id=rkgMNnC9YQ
82,Context Dependent Modulation of Activation Function,https://openreview.net/forum?id=rylWVnR5YQ
83,Transfer Value or Policy? A Value-centric Framework Towards Transferrable Continuous Reinforcement Learning,https://openreview.net/forum?id=H1gZV30qKQ
84,Uncovering Surprising Behaviors in Reinforcement Learning via Worst-case Analysis,https://openreview.net/forum?id=SkgZNnR5tX
85,Small steps and giant leaps: Minimal Newton solvers for Deep Learning,https://openreview.net/forum?id=Sygx4305KQ
86,DEEP-TRIM: REVISITING L1 REGULARIZATION FOR CONNECTION PRUNING OF DEEP NETWORK,https://openreview.net/forum?id=r1exVhActQ
87,Neural Rendering Model: Joint Generation and Prediction for Semi-Supervised Learning,https://openreview.net/forum?id=B1lx42A9Ym
88,NICE: noise injection and clamping estimation for neural network quantization,https://openreview.net/forum?id=HyfyN30qt7
89,Trajectory VAE for multi-modal imitation,https://openreview.net/forum?id=Byx1VnR9K7
90,Approximation capability of neural networks on sets of probability measures and tree-structured data,https://openreview.net/forum?id=HklJV3A9Ym
91,Coupled Recurrent Models for Polyphonic Music Composition,https://openreview.net/forum?id=r1V0m3C5YQ
92,Reinforced Pipeline Optimization: Behaving Optimally with Non-Differentiabilities,https://openreview.net/forum?id=ryM07h0cYX
93,GenEval: A Benchmark Suite for Evaluating Generative Models,https://openreview.net/forum?id=HJeRm3Aqt7
94,Machine Translation With Weakly Paired Bilingual Documents,https://openreview.net/forum?id=ryza73R9tQ
95,An Active Learning Framework for Efficient Robust Policy Search,https://openreview.net/forum?id=rkxhX209FX
96,Diverse Machine Translation with a Single Multinomial Latent Variable,https://openreview.net/forum?id=BJgnmhA5KQ
97,Incremental Few-Shot Learning with Attention Attractor Networks,https://openreview.net/forum?id=rkxn7nR5KX
98,Visualizing and Understanding the Semantics of Embedding Spaces via Algebraic Formulae,https://openreview.net/forum?id=Skz3Q2CcFX
99,Pearl: Prototype lEArning via Rule Lists,https://openreview.net/forum?id=r1gnQ20qYX
100,TopicGAN: Unsupervised Text Generation from Explainable Latent Topics,https://openreview.net/forum?id=SyGjQ30qFX
101,A Differentiable Self-disambiguated Sense Embedding Model via Scaled Gumbel Softmax,https://openreview.net/forum?id=Hyls7h05FQ
102,PIE: Pseudo-Invertible Encoder,https://openreview.net/forum?id=SkgiX2Aqtm
103,Probabilistic Knowledge Graph Embeddings,https://openreview.net/forum?id=rJ4qXnCqFX
104,Cross-Task Knowledge Transfer for Visually-Grounded Navigation,https://openreview.net/forum?id=ByGq7hRqKX
105,Manifold regularization with GANs for semi-supervised learning,https://openreview.net/forum?id=Syf9Q209YQ
106,TarMAC: Targeted Multi-Agent Communication,https://openreview.net/forum?id=H1e572A5tQ
107,Knows When it Doesn’t Know: Deep Abstaining Classifiers,https://openreview.net/forum?id=rJxF73R9tX
108,Sorting out Lipschitz function approximation,https://openreview.net/forum?id=ryxY73AcK7
109,On Difficulties of Probability Distillation,https://openreview.net/forum?id=rygFmh0cKm
110,Theoretical and Empirical Study of Adversarial Examples,https://openreview.net/forum?id=HJlt7209Km
111,Causal Reasoning from Meta-reinforcement learning,https://openreview.net/forum?id=H1ltQ3R9KQ
112,The Conditional Entropy Bottleneck,https://openreview.net/forum?id=rkVOXhAqY7
113,Open Loop Hyperparameter Optimization and Determinantal Point Processes,https://openreview.net/forum?id=SJf_XhCqKm
114,Self-Supervised Generalisation with Meta Auxiliary Learning,https://openreview.net/forum?id=S1gd7nCcF7
115,Can I trust you more? Model-Agnostic Hierarchical Explanations,https://openreview.net/forum?id=rkMD73A5FX
116,Analyzing Federated Learning through an Adversarial Lens,https://openreview.net/forum?id=BkewX2C9tX
117,COMPOSITION AND DECOMPOSITION OF GANS,https://openreview.net/forum?id=rJgP7hR5YQ
118,Learning Backpropagation-Free Deep Architectures with Kernels,https://openreview.net/forum?id=H1GLm2R9Km
119,Unsupervised one-to-many image translation,https://openreview.net/forum?id=B1GIQhCcYm
120,Looking for ELMo's friends: Sentence-Level Pretraining Beyond Language Modeling,https://openreview.net/forum?id=Bkl87h09FX
121,Variational Domain Adaptation,https://openreview.net/forum?id=ByeLmn0qtX
122,Fast Exploration with Simplified Models and Approximately Optimistic Planning in Model Based Reinforcement Learning,https://openreview.net/forum?id=HygS7n0cFQ
123,Select Via Proxy: Efficient Data Selection For Training Deep Networks,https://openreview.net/forum?id=ryzHXnR5Y7
124,Successor Options : An Option Discovery Algorithm for Reinforcement Learning,https://openreview.net/forum?id=Byxr73R5FQ
125,Multi-Objective Value Iteration with Parameterized Threshold-Based Safety Constraints,https://openreview.net/forum?id=HyeS73ActX
126,Augment your batch: better training with larger batches,https://openreview.net/forum?id=H1V4QhAqYQ
127,Adaptive Sample-space & Adaptive Probability coding: a neural-network based approach for compression,https://openreview.net/forum?id=HkzNXhC9KQ
128,Mixed Precision Quantization of ConvNets via Differentiable Neural Architecture Search,https://openreview.net/forum?id=BJGVX3CqYm
129,Uncertainty in Multitask Transfer Learning,https://openreview.net/forum?id=S1eEmn05tQ
130,Q-map: a Convolutional Approach for Goal-Oriented Reinforcement Learning,https://openreview.net/forum?id=rye7XnRqFm
131,A Variational Dirichlet Framework for Out-of-Distribution Detection,https://openreview.net/forum?id=ByxmXnA9FQ
132,TENSOR RING NETS ADAPTED DEEP MULTI-TASK LEARNING,https://openreview.net/forum?id=BJxmXhRcK7
133,Context Mover's Distance & Barycenters: Optimal transport of contexts for building representations,https://openreview.net/forum?id=HJG7m2AcF7
134,Neural Predictive Belief Representations,https://openreview.net/forum?id=ryfz73C9KQ
135,Understanding Opportunities for Efficiency in Single-image Super Resolution Networks,https://openreview.net/forum?id=BkgGmh09FQ
136,CGNF: Conditional Graph Neural Fields,https://openreview.net/forum?id=ryxMX2R9YQ
137,Discovering General-Purpose Active Learning Strategies,https://openreview.net/forum?id=HJxfm2CqKm
138,Composing Entropic Policies using Divergence Correction,https://openreview.net/forum?id=SJ4Z72Rctm
139,Learning to Search Efficient DenseNet with Layer-wise Pruning,https://openreview.net/forum?id=r1fWmnR5tm
140,Learning to Control Visual Abstractions for Structured Exploration in Deep Reinforcement Learning,https://openreview.net/forum?id=HJlWXhC5Km
141,A Proposed Hierarchy of Deep Learning Tasks,https://openreview.net/forum?id=B1g-X3RqKm
142,Where Off-Policy Deep Reinforcement Learning Fails,https://openreview.net/forum?id=S1zlmnA5K7
143,Pix2Scene: Learning Implicit 3D Representations from Images,https://openreview.net/forum?id=BJeem3C9F7
144,Universal discriminative quantum neural networks,https://openreview.net/forum?id=r1lgm3C5t7
145,Adapting Auxiliary Losses Using Gradient Similarity,https://openreview.net/forum?id=r1gl7hC5Km
146,Hierarchically-Structured Variational Autoencoders for Long Text Generation,https://openreview.net/forum?id=Hk41X2AqtQ
147,Contextual Recurrent Convolutional Model for Robust Visual Learning,https://openreview.net/forum?id=HkzyX3CcFQ
148,Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,https://openreview.net/forum?id=rkx1m2C5YQ
149,Analysis of Memory Organization for Dynamic Neural Networks,https://openreview.net/forum?id=H1gRM2A5YX
150,Expanding the Reach of Federated Learning by Reducing Client Resource Requirements,https://openreview.net/forum?id=SJlpM3RqKQ
151,DEEP GRAPH TRANSLATION,https://openreview.net/forum?id=SJz6MnC5YQ
152,Online Hyperparameter Adaptation via Amortized Proximal Optimization,https://openreview.net/forum?id=rJl6M2C5Y7
153,Complementary-label learning for arbitrary losses and models,https://openreview.net/forum?id=SJMnG2C9YX
154,Language Model Pre-training for Hierarchical Document Representations,https://openreview.net/forum?id=rygnfn0qF7
155,Non-Synergistic Variational Autoencoders,https://openreview.net/forum?id=Skl3M20qYQ
156,Approximation and non-parametric estimation of ResNet-type convolutional neural networks via block-sparse fully-connected neural networks,https://openreview.net/forum?id=HklnzhR9YQ
157,"Deep Imitative Models for Flexible Inference, Planning, and Control",https://openreview.net/forum?id=SyehMhC9Y7
158,Learning Goal-Conditioned Value Functions with one-step Path rewards rather than Goal-Rewards,https://openreview.net/forum?id=BkesGnCcFX
159,A Self-Supervised Method for Mapping Human Instructions to Robot Policies,https://openreview.net/forum?id=BkgiM20cYX
160,Transferring SLU Models in Novel Domains,https://openreview.net/forum?id=rkg5fh0ctQ
161,End-to-End Multi-Lingual Multi-Speaker Speech Recognition,https://openreview.net/forum?id=HJxqMhC5YQ
162,W2GAN: RECOVERING AN OPTIMAL TRANSPORT MAP WITH A GAN,https://openreview.net/forum?id=BJx9f305t7
163,Language Modeling with Graph Temporal Convolutional Networks,https://openreview.net/forum?id=HJlYzhR9tm
164,A theoretical framework for deep and locally connected ReLU network,https://openreview.net/forum?id=SyeKf30cFQ
165,Unsupervised Video-to-Video Translation,https://openreview.net/forum?id=SkgKzh0cY7
166,Double Neural Counterfactual Regret Minimization,https://openreview.net/forum?id=Bkeuz20cYm
167,Learning powerful policies and better dynamics models by encouraging consistency,https://openreview.net/forum?id=HJldzhA5tQ
168,Human-Guided Column Networks: Augmenting Deep Learning with Advice,https://openreview.net/forum?id=HJeOMhA5K7
169,A Frank-Wolfe Framework for Efficient and Effective Adversarial Attacks,https://openreview.net/forum?id=Hyewf3AqYX
170,On Inductive Biases in Deep Reinforcement Learning,https://openreview.net/forum?id=rJgvf3RcFQ
171,Learning Abstract Models for Long-Horizon Exploration,https://openreview.net/forum?id=ryxLG2RcYX
172,Learning to remember: Dynamic Generative Memory for Continual Learning,https://openreview.net/forum?id=H1lIzhC9FX
173,NSGA-Net: A Multi-Objective Genetic Algorithm for Neural Architecture Search,https://openreview.net/forum?id=B1gIf305Ym
174,The Expressive Power of Deep Neural Networks with Circulant Matrices,https://openreview.net/forum?id=SkeUG30cFQ
175,Uncertainty-guided Lifelong Learning in Bayesian Networks,https://openreview.net/forum?id=SJMBM2RqKQ
176,Importance Resampling for Off-policy Policy Evaluation,https://openreview.net/forum?id=S1gBz2C9tX
177,Probabilistic Federated Neural Matching,https://openreview.net/forum?id=SygHGnRqK7
178,Evolutionary-Neural Hybrid Agents for Architecture Search,https://openreview.net/forum?id=S1eBzhRqK7
179,CAML: Fast Context Adaptation via Meta-Learning,https://openreview.net/forum?id=BylBfnRqFm
180,Exploring the interpretability of LSTM neural networks over multi-variable data,https://openreview.net/forum?id=HklVMnR5tQ
181,Surprising Negative Results for Generative Adversarial Tree Search,https://openreview.net/forum?id=BJl4f2A5tQ
182,Optimal Attacks against Multiple Classifiers,https://openreview.net/forum?id=rkl4M3R5K7
183,Classification in the dark using tactile exploration,https://openreview.net/forum?id=B1lXGnRctX
184,Scalable Neural Theorem Proving on Knowledge Bases and Natural Language,https://openreview.net/forum?id=BJzmzn0ctX
185,A Modern Take on the Bias-Variance Tradeoff in Neural Networks,https://openreview.net/forum?id=HkgmzhC5F7
186,Towards a better understanding of Vector Quantized Autoencoders,https://openreview.net/forum?id=HkGGfhC5Y7
187,Nested Dithered Quantization for Communication Reduction in Distributed Training,https://openreview.net/forum?id=rJxMM2C5K7
188,An Alarm System for Segmentation Algorithm Based on Shape Model,https://openreview.net/forum?id=HkxMG209K7
189,A Rate-Distortion Theory of Adversarial Examples,https://openreview.net/forum?id=HkezfhA5Y7
190,Security Analysis of Deep Neural Networks Operating in the Presence of Cache Side-Channel Attacks,https://openreview.net/forum?id=rk4Wf30qKQ
191,Neural MMO: A massively multiplayer game environment for intelligent agents,https://openreview.net/forum?id=S1gWz2CcKX
192,NECST: Neural Joint Source-Channel Coding,https://openreview.net/forum?id=BJgbzhC5Ym
193,BlackMarks: Black-box Multi-bit Watermarking for Deep Neural Networks,https://openreview.net/forum?id=S1MeM2RcFm
194,On Regularization and Robustness of Deep Neural Networks,https://openreview.net/forum?id=HkMlGnC9KQ
195,Meta-Learning Neural Bloom Filters,https://openreview.net/forum?id=HkekMnR5Ym
196,On Meaning-Preserving Adversarial Perturbations for Sequence-to-Sequence Models,https://openreview.net/forum?id=BylkG20qYm
197,CoDraw: Collaborative Drawing as a Testbed for Grounded Goal-driven Communication,https://openreview.net/forum?id=r1GkMhAqYm
198,Super-Resolution via Conditional Implicit Maximum Likelihood Estimation,https://openreview.net/forum?id=HklyMhCqYQ
199,Advocacy Learning,https://openreview.net/forum?id=BJlyznAcFm
200,Riemannian TransE: Multi-relational Graph Embedding in Non-Euclidean Space,https://openreview.net/forum?id=r1xRW3A9YX
201,Unlabeled Disentangling of GANs with Guided Siamese Networks,https://openreview.net/forum?id=H1e0-30qKm
202,Link Prediction in Hypergraphs using Graph Convolutional Networks,https://openreview.net/forum?id=ryeaZhRqFm
203,Heated-Up Softmax Embedding,https://openreview.net/forum?id=SkGpW3C5KX
204,Generative model based on minimizing exact empirical Wasserstein distance,https://openreview.net/forum?id=BJgTZ3C5FX
205,Reinforced Imitation Learning from Observations,https://openreview.net/forum?id=rklhb2R9Y7
206,Zero-shot Learning for Speech Recognition with Universal Phonetic Model,https://openreview.net/forum?id=BkfhZnC9t7
207,Towards Decomposed Linguistic Representation with Holographic Reduced Representation,https://openreview.net/forum?id=rkl3-hA5Y7
208,SIMILE: Introducing Sequential Information towards More Effective Imitation Learning,https://openreview.net/forum?id=Hyghb2Rct7
209,One-Shot High-Fidelity Imitation: Training Large-Scale Deep Nets with RL,https://openreview.net/forum?id=HJMjW3RqtX
210,The Expressive Power of Gated Recurrent Units as a Continuous Dynamical System,https://openreview.net/forum?id=H1eiZnAqKm
211,I Know the Feeling: Learning to Converse with Empathy,https://openreview.net/forum?id=HyesW2C9YQ
212,Graph Transformer,https://openreview.net/forum?id=HJei-2RcK7
213,Multi-task Learning with Gradient Communication,https://openreview.net/forum?id=B1e9W3AqFX
214,MLPrune: Multi-Layer Pruning for Automated Neural Network Compression,https://openreview.net/forum?id=r1g5b2RcKm
215,The Nonlinearity Coefficient - Predicting Generalization in Deep Neural Networks,https://openreview.net/forum?id=BkeK-nRcFX
216,Neural Regression Tree,https://openreview.net/forum?id=H1lFZnR5YX
217,Locally Linear Unsupervised Feature Selection,https://openreview.net/forum?id=ByxF-nAqYX
218,How Training Data Affect the Accuracy and Robustness of Neural Networks for Image Classification,https://openreview.net/forum?id=HklKWhC5F7
219,D-GAN: Divergent generative adversarial network for positive unlabeled learning and counter-examples generation,https://openreview.net/forum?id=SJldZ2RqFX
220,Zero-training Sentence Embedding via Orthogonal Basis,https://openreview.net/forum?id=rJedbn0ctQ
221,Model-Agnostic Meta-Learning for Multimodal Task Distributions,https://openreview.net/forum?id=HkzOWnActX
222,DON’T JUDGE A BOOK BY ITS COVER - ON THE DYNAMICS OF RECURRENT NEURAL NETWORKS,https://openreview.net/forum?id=H1z_Z2A5tX
223,AIM: Adversarial Inference by Matching Priors and Conditionals,https://openreview.net/forum?id=rJx_b3RqY7
224,Learning Representations of Categorical Feature Combinations via Self-Attention,https://openreview.net/forum?id=SyxwW2A5Km
225,ATTACK GRAPH CONVOLUTIONAL NETWORKS BY ADDING FAKE NODES,https://openreview.net/forum?id=rke8ZhCcFQ
226,Learning Diverse Generations using Determinantal Point Processes,https://openreview.net/forum?id=S1x8WnA5Ym
227,Maximum a Posteriori on a Submanifold: a General Image Restoration Method with GAN,https://openreview.net/forum?id=S1xLZ2R5KQ
228,Multi-objective training of Generative Adversarial Networks with multiple discriminators,https://openreview.net/forum?id=S1MB-3RcF7
229,Universal Successor Features for Transfer Reinforcement Learning,https://openreview.net/forum?id=ByxHb3R5tX
230,Latent Domain Transfer: Crossing modalities with Bridging Autoencoders,https://openreview.net/forum?id=r1xrb3CqtQ
231,Noisy Information Bottlenecks for Generalization,https://openreview.net/forum?id=HJeQbnA5tm
232,Open-Ended Content-Style Recombination Via Leakage Filtering,https://openreview.net/forum?id=B1eXbn05t7
233,Training Hard-Threshold Networks with Combinatorial Search in a Discrete Target Propagation Setting,https://openreview.net/forum?id=rkeX-3Rqtm
234,Dimension-Free Bounds for Low-Precision Training,https://openreview.net/forum?id=ryeX-nC9YQ
235,VHEGAN: Variational Hetero-Encoder Randomized GAN for Zero-Shot Learning,https://openreview.net/forum?id=S1eX-nA5KX
236,Do Language Models Have Common Sense?,https://openreview.net/forum?id=rkgfWh0qKX
237,Predictive Local Smoothness for Stochastic Gradient Methods,https://openreview.net/forum?id=BJWfW2C9Y7
238,Attentive Task-Agnostic Meta-Learning for Few-Shot Text Classification,https://openreview.net/forum?id=SyxMWh09KX
239,HR-TD: A Regularized TD Method to Avoid Over-Generalization,https://openreview.net/forum?id=rylbWhC5Ym
240,Mimicking actions is a good strategy for beginners: Fast Reinforcement Learning with Expert Action Sequences,https://openreview.net/forum?id=HJfxbhR9KQ
241,Lyapunov-based Safe Policy Optimization,https://openreview.net/forum?id=Syxgbh05tQ
242,Predictive Uncertainty through Quantization,https://openreview.net/forum?id=BkxgbhCqtQ
243,Inter-BMV: Interpolation with Block Motion Vectors for Fast Semantic Segmentation on Video,https://openreview.net/forum?id=BJgy-n0cK7
244,Success at any cost: value constrained model-free continuous control,https://openreview.net/forum?id=rJlJ-2CqtX
245,Learning Heuristics for Automated Reasoning through Reinforcement Learning,https://openreview.net/forum?id=HkeyZhC9F7
246,Unsupervised Disentangling Structure and Appearance,https://openreview.net/forum?id=B1l1b205KX
247,Hallucinations in Neural Machine Translation,https://openreview.net/forum?id=SkxJ-309FQ
248,Probabilistic Model-Based Dynamic Architecture Search,https://openreview.net/forum?id=Ske1-209Y7
249,"Neural Network Regression with Beta, Dirichlet, and Dirichlet-Multinomial Outputs",https://openreview.net/forum?id=BJeRg205Fm
250,Partially Mutual Exclusive Softmax for Positive and Unlabeled data,https://openreview.net/forum?id=rkx0g3R5tX
251,Automatic generation of object shapes with desired functionalities,https://openreview.net/forum?id=B1x0enCcK7
252,Variational recurrent models for representation learning,https://openreview.net/forum?id=HkxCenR5F7
253,Trace-back along capsules and its application on semantic segmentation,https://openreview.net/forum?id=H1xpe2C5Km
254,A Walk with SGD: How SGD Explores Regions of Deep Network Loss?,https://openreview.net/forum?id=B1l6e3RcF7
255,Perception-Aware Point-Based Value Iteration for Partially Observable Markov Decision Processes,https://openreview.net/forum?id=S1lTg3RcFm
256,Featurized Bidirectional GAN: Adversarial Defense via Adversarially Learned Semantic Inference,https://openreview.net/forum?id=r1lpx3A9K7
257,Clean-Label Backdoor Attacks,https://openreview.net/forum?id=HJg6e2CcK7
258,Adversarially Learned Mixture Model,https://openreview.net/forum?id=SJLhxnRqFQ
259,Inducing Cooperation via Learning to reshape rewards in semi-cooperative multi-agent reinforcement learning,https://openreview.net/forum?id=SyVhg20cK7
260,Dynamic Graph Representation Learning via Self-Attention Networks,https://openreview.net/forum?id=HylsgnCcFQ
261,Neural Networks with Structural Resistance to Adversarial Attacks,https://openreview.net/forum?id=BJgolhR9Km
262,Optimized Gated Deep Learning Architectures for Sensor Fusion,https://openreview.net/forum?id=Syeil309tX
263,NATTACK: A STRONG AND UNIVERSAL GAUSSIAN BLACK-BOX ADVERSARIAL ATTACK,https://openreview.net/forum?id=ryeoxnRqKQ
264,ON THE EFFECTIVENESS OF TASK GRANULARITY FOR TRANSFER LEARNING,https://openreview.net/forum?id=Hyxsl2AqKm
265,A RECURRENT NEURAL CASCADE-BASED MODEL FOR CONTINUOUS-TIME DIFFUSION PROCESS,https://openreview.net/forum?id=SJNceh0cFX
266,Shrinkage-based Bias-Variance Trade-off for Deep Reinforcement Learning,https://openreview.net/forum?id=S1z9ehAqYX
267,Understanding & Generalizing AlphaGo Zero,https://openreview.net/forum?id=rkxtl3C5YX
268,Quality Evaluation of GANs Using Cross Local Intrinsic Dimensionality,https://openreview.net/forum?id=BJgYl205tQ
